YR--MODAHRMN,SPD,TEMP,DEWP,PCP01,SD,IDX
201608060833,7,74,65,NA,0,2016080608
201608060851,9,73,65,0,0,2016080608
201608060904,7,74,66,NA,0,2016080609
201608060917,7,74,66,NA,0,2016080609
201608060951,7,74,67,0,0,2016080609
201608061005,6,74,67,NA,0,2016080610
201608061018,6,74,68,NA,0,2016080610
201608061051,7,75,68,0,0,2016080610
201608061151,6,75,69,0,0,2016080611
201608061208,7,76,69,NA,0,2016080612
201608061232,7,76,70,NA,0,2016080612
201608061251,5,76,70,0,0,2016080612
201608061259,8,76,70,NA,0,2016080612
201608061342,6,78,71,NA,0,2016080613
201608061351,10,79,71,0,0,2016080613
201608061423,NA,79,71,NA,0,2016080614
201608061451,3,81,72,0,0,2016080614
201608061551,0,82,72,0,0,2016080615
201608061651,8,81,72,0,0,2016080616
201608061751,5,85,73,0,0,2016080617
201608061851,8,85,71,0,0,2016080618
201608061951,5,85,71,0,0,2016080619
201608062035,11,82,73,0.01,0,2016080620
201608062043,9,76,72,0.05,0,2016080620
201608062047,10,75,70,0.05,0,2016080620
201608062049,13,75,70,NA,0,2016080620
201608062051,11,76,70,0.05,0,2016080620
201608062151,6,79,69,0,0,2016080621
201608062251,3,80,69,0,0,2016080622
201608062351,0,80,69,0,0,2016080623
201608070051,3,80,69,0,0,2016080700
201608070151,3,81,65,0,0,2016080701
201608070251,3,80,61,0,0,2016080702
201608070351,0,78,59,0,0,2016080703
201608070451,0,77,58,0,0,2016080704
201608070459,NA,NA,NA,NA,0,2016080704
201608070551,0,76,59,0,0,2016080705
201608070651,6,75,59,0,0,2016080706
201608070751,6,73,59,0,0,2016080707
201608070851,6,72,59,0,0,2016080708
201608070951,5,72,58,0,0,2016080709
201608071051,3,70,59,0,0,2016080710
201608071151,6,72,59,0,0,2016080711
201608071251,3,74,59,0,0,2016080712
201608071351,0,76,61,0,0,2016080713
201608071451,0,80,59,0,0,2016080714
201608071551,8,84,58,0,0,2016080715
201608071651,6,85,57,0,0,2016080716
201608071751,NA,85,60,0,0,2016080717
201608071851,5,85,58,0,0,2016080718
201608071951,7,85,55,0,0,2016080719
201608072051,7,85,56,0,0,2016080720
201608072151,NA,84,55,0,0,2016080721
201608072251,0,84,54,0,0,2016080722
201608072351,3,83,54,0,0,2016080723
201608080051,3,80,55,0,0,2016080800
201608080151,3,80,55,0,0,2016080801
201608080251,3,79,55,0,0,2016080802
201608080351,0,79,54,0,0,2016080803
201608080451,7,79,55,0,0,2016080804
201608080459,NA,NA,NA,NA,0,2016080804
201608080551,0,76,56,0,0,2016080805
201608080651,3,75,56,0,0,2016080806
201608080751,0,74,56,0,0,2016080807
201608080851,0,73,57,0,0,2016080808
201608080951,3,71,58,0,0,2016080809
201608081051,0,72,58,0,0,2016080810
201608081151,3,74,60,0,0,2016080811
201608081251,6,77,60,0,0,2016080812
201608081351,3,78,61,0,0,2016080813
201608081451,3,80,59,0,0,2016080814
201608081551,0,83,58,0,0,2016080815
201608081651,0,81,60,0,0,2016080816
201608081751,3,86,60,0,0,2016080817
201608081851,0,82,62,0,0,2016080818
201608081951,0,82,60,0,0,2016080819
201608082051,3,83,61,0,0,2016080820
201608082151,0,82,61,0,0,2016080821
201608082251,0,83,54,0,0,2016080822
201608082351,0,78,63,0,0,2016080823
201608090051,5,76,64,0,0,2016080900
201608090151,0,75,64,0,0,2016080901
201608090251,0,75,67,0,0,2016080902
201608090351,0,76,63,0,0,2016080903
201608090451,0,75,63,0,0,2016080904
201608090459,NA,NA,NA,NA,0,2016080904
201608090551,3,75,62,0,0,2016080905
201608090651,0,74,61,0,0,2016080906
201608090751,0,73,61,0,0,2016080907
201608090851,0,73,63,0,0,2016080908
201608090951,0,71,63,0,0,2016080909
201608091051,0,73,65,0,0,2016080910
201608091151,0,74,63,0,0,2016080911
201608091251,3,78,61,0,0,2016080912
201608091351,0,80,62,0,0,2016080913
201608091451,3,80,60,0,0,2016080914
201608091551,3,83,59,0,0,2016080915
201608091651,6,86,60,0,0,2016080916
201608091751,5,86,56,0,0,2016080917
201608091851,7,86,57,0,0,2016080918
201608091951,5,84,58,0,0,2016080919
201608092051,0,83,59,0,0,2016080920
201608092151,3,82,60,0,0,2016080921
201608092251,NA,80,61,0,0,2016080922
201608092351,5,79,64,0,0,2016080923
201608100051,5,77,67,0,0,2016081000
201608100151,6,77,67,0,0,2016081001
201608100251,0,77,68,0,0,2016081002
201608100351,5,77,68,0,0,2016081003
201608100451,3,77,70,0,0,2016081004
201608100459,NA,NA,NA,NA,0,2016081004
201608100551,0,78,70,0,0,2016081005
201608100636,0,76,71,NA,0,2016081006
201608100651,0,76,70,0,0,2016081006
201608100751,5,75,71,0.01,0,2016081007
201608100851,5,76,72,0,0,2016081008
201608100951,3,78,71,0,0,2016081009
201608101004,5,77,71,NA,0,2016081010
201608101051,NA,77,72,0,0,2016081010
201608101114,NA,77,72,NA,0,2016081011
201608101151,NA,78,72,0,0,2016081011
201608101251,6,79,73,0,0,2016081012
201608101351,6,80,73,0,0,2016081013
201608101421,5,80,73,NA,0,2016081014
201608101433,5,81,73,NA,0,2016081014
201608101451,NA,80,73,0,0,2016081014
201608101551,5,82,74,0,0,2016081015
201608101613,0,82,74,NA,0,2016081016
201608101651,3,80,75,0.02,0,2016081016
201608101700,6,79,75,0.02,0,2016081017
201608101723,5,78,76,0.07,0,2016081017
201608101730,NA,79,76,NA,0,2016081017
201608101740,5,81,78,0.07,0,2016081017
201608101751,NA,80,77,0.06,0,2016081017
201608101851,6,83,75,0,0,2016081018
201608101951,3,84,76,0,0,2016081019
201608102051,3,85,75,0,0,2016081020
201608102151,NA,86,73,0,0,2016081021
201608102251,5,85,73,0,0,2016081022
201608102351,5,85,72,0,0,2016081023
201608110051,5,86,72,0,0,2016081100
201608110151,3,85,71,0,0,2016081101
201608110251,6,84,72,0,0,2016081102
201608110351,5,84,71,0,0,2016081103
201608110451,5,83,71,0,0,2016081104
201608110459,NA,NA,NA,NA,0,2016081104
201608110551,3,82,71,0,0,2016081105
201608110651,6,81,72,0,0,2016081106
201608110751,5,80,73,0,0,2016081107
201608110851,5,80,73,0,0,2016081108
201608110951,NA,80,73,0,0,2016081109
201608111051,5,80,73,0,0,2016081110
201608111151,5,81,74,0,0,2016081111
201608111251,6,82,74,0,0,2016081112
201608111351,6,83,74,0,0,2016081113
201608111451,0,85,74,0,0,2016081114
201608111551,3,91,74,0,0,2016081115
201608111651,6,90,74,0,0,2016081116
201608111751,5,89,75,0,0,2016081117
201608111851,5,89,75,0,0,2016081118
201608111951,3,90,75,0,0,2016081119
201608112051,NA,89,74,0,0,2016081120
201608112151,9,88,75,0,0,2016081121
201608112232,6,80,76,0.03,0,2016081122
201608112240,3,80,77,0.03,0,2016081122
201608112251,3,80,77,0.03,0,2016081122
201608112351,10,82,74,0,0,2016081123
201608120051,3,83,71,0,0,2016081200
201608120151,0,83,71,0,0,2016081201
201608120251,0,83,71,0,0,2016081202
201608120351,3,83,72,0,0,2016081203
201608120410,8,79,71,0,0,2016081204
201608120417,6,78,71,0,0,2016081204
201608120430,7,76,72,0.03,0,2016081204
201608120445,7,75,72,0.11,0,2016081204
201608120451,8,74,71,0.12,0,2016081204
201608120459,NA,NA,NA,NA,0,2016081204
201608120505,8,74,71,0.03,0,2016081205
201608120538,3,73,71,0.27,0,2016081205
201608120551,0,73,71,0.31,0,2016081205
201608120605,0,73,71,0.03,0,2016081206
201608120651,3,73,71,0,0,2016081206
201608120751,5,73,71,0,0,2016081207
201608120851,5,74,72,0,0,2016081208
201608120951,5,75,73,0.01,0,2016081209
201608121051,5,76,74,0,0,2016081210
201608121151,9,77,74,0,0,2016081211
201608121233,6,78,75,NA,0,2016081212
201608121251,6,79,75,0,0,2016081212
201608121333,5,80,76,NA,0,2016081213
201608121344,NA,81,75,NA,0,2016081213
201608121349,9,81,75,NA,0,2016081213
201608121351,9,80,75,0,0,2016081213
201608121451,6,84,77,0,0,2016081214
201608121551,NA,89,77,0,0,2016081215
201608121651,6,90,78,0,0,2016081216
201608121751,5,93,75,0,0,2016081217
201608121851,9,93,75,0,0,2016081218
201608121951,5,91,75,0,0,2016081219
201608122051,NA,91,74,0,0,2016081220
201608122151,7,91,74,0,0,2016081221
201608122251,6,89,73,0,0,2016081222
201608122351,0,79,71,0,0,2016081223
201608130051,6,83,70,0,0,2016081300
201608130151,6,84,71,0,0,2016081301
201608130251,3,84,71,0,0,2016081302
201608130351,7,83,72,0,0,2016081303
201608130451,5,83,73,0,0,2016081304
201608130459,NA,NA,NA,NA,0,2016081304
201608130551,8,82,73,0,0,2016081305
201608130651,5,82,74,0,0,2016081306
201608130751,8,82,75,0,0,2016081307
201608130851,5,82,75,0,0,2016081308
201608130951,8,81,76,0,0,2016081309
201608131051,9,82,76,0,0,2016081310
201608131151,NA,82,76,0,0,2016081311
201608131251,6,84,76,0,0,2016081312
201608131351,0,87,76,0,0,2016081313
201608131451,0,89,77,0,0,2016081314
201608131551,5,92,76,0,0,2016081315
201608131651,5,94,75,0,0,2016081316
201608131751,6,96,76,0,0,2016081317
201608131851,0,94,78,0,0,2016081318
201608131951,6,92,77,0,0,2016081319
201608132051,7,92,77,0,0,2016081320
201608132151,5,92,76,0,0,2016081321
201608132251,0,92,75,0,0,2016081322
201608132351,0,91,74,0,0,2016081323
201608140051,7,90,74,0,0,2016081400
201608140151,3,90,74,0,0,2016081401
201608140251,0,88,70,0,0,2016081402
201608140351,0,86,69,0,0,2016081403
201608140451,0,86,67,0,0,2016081404
201608140459,NA,NA,NA,NA,0,2016081404
201608140551,0,84,70,0,0,2016081405
201608140651,0,83,69,0,0,2016081406
201608140751,0,83,69,0,0,2016081407
201608140851,0,83,70,0,0,2016081408
201608140951,3,83,72,0,0,2016081409
201608141051,5,83,73,0,0,2016081410
201608141151,3,83,73,0,0,2016081411
201608141251,8,85,72,0,0,2016081412
201608141351,5,86,72,0,0,2016081413
201608141451,9,89,72,0,0,2016081414
201608141551,3,92,72,0,0,2016081415
201608141651,8,93,72,0,0,2016081416
201608141751,NA,92,73,0,0,2016081417
201608141851,7,94,72,0,0,2016081418
201608141951,NA,93,73,0,0,2016081419
201608142051,6,91,74,0,0,2016081420
201608142151,9,93,71,0,0,2016081421
201608142251,7,91,71,0,0,2016081422
201608142331,NA,86,73,NA,0,2016081423
201608142343,3,79,75,0.06,0,2016081423
201608142351,0,79,75,0.06,0,2016081423
201608150051,0,78,75,0,0,2016081500
201608150151,0,78,74,0,0,2016081501
201608150251,5,79,72,0,0,2016081502
201608150351,0,80,71,0,0,2016081503
201608150451,5,80,72,0,0,2016081504
201608150459,NA,NA,NA,NA,0,2016081504
201608150551,0,80,71,0,0,2016081505
201608150651,3,78,71,0,0,2016081506
201608150751,0,78,71,0,0,2016081507
201608150851,0,78,70,0,0,2016081508
201608150951,5,77,70,0,0,2016081509
201608151051,0,77,70,0,0,2016081510
201608151151,5,78,70,0,0,2016081511
201608151251,0,79,70,0,0,2016081512
201608151351,5,81,70,0,0,2016081513
201608151451,5,84,68,0,0,2016081514
201608151551,3,87,69,0,0,2016081515
201608151651,6,90,67,0,0,2016081516
201608151751,7,91,65,0,0,2016081517
201608151851,8,87,66,0,0,2016081518
201608151951,3,91,65,0,0,2016081519
201608152051,5,89,66,0,0,2016081520
201608152151,5,89,64,0,0,2016081521
201608152251,0,88,65,0,0,2016081522
201608152351,7,85,67,0,0,2016081523
201608160051,5,83,71,0,0,2016081600
201608160151,0,81,72,0,0,2016081601
201608160251,0,81,72,0,0,2016081602
201608160351,0,81,71,0,0,2016081603
201608160451,0,81,71,0,0,2016081604
201608160459,NA,NA,NA,NA,0,2016081604
201608160551,3,81,71,0,0,2016081605
201608160651,3,81,71,0,0,2016081606
201608160751,3,80,70,0,0,2016081607
201608160851,5,80,71,0,0,2016081608
201608160951,0,79,72,0,0,2016081609
201608161051,0,78,73,0,0,2016081610
201608161151,6,80,72,0,0,2016081611
201608161251,3,81,72,0,0,2016081612
201608161351,0,83,72,0,0,2016081613
201608161451,6,84,71,0,0,2016081614
201608161551,0,86,71,0,0,2016081615
201608161651,3,87,71,0,0,2016081616
201608161751,5,85,72,0,0,2016081617
201608161851,3,87,72,0,0,2016081618
201608161951,NA,87,74,0,0,2016081619
201608162036,7,83,77,0.02,0,2016081620
201608162044,9,82,77,0.02,0,2016081620
201608162051,6,81,76,0.02,0,2016081620
201608162151,6,84,76,0,0,2016081621
201608162251,6,84,76,0,0,2016081622
201608162351,5,84,77,0,0,2016081623
201608170023,5,84,77,0,0,2016081700
201608170033,9,81,78,0.09,0,2016081700
201608170049,0,81,79,NA,0,2016081700
201608170051,0,81,78,0.09,0,2016081700
201608170103,3,80,78,NA,0,2016081701
201608170151,5,81,78,0,0,2016081701
201608170251,8,82,77,0,0,2016081702
201608170351,7,83,76,0,0,2016081703
201608170451,8,83,75,0,0,2016081704
201608170459,NA,NA,NA,NA,0,2016081704
201608170551,3,77,72,0.01,0,2016081705
201608170651,7,78,71,0,0,2016081706
201608170751,NA,79,71,0,0,2016081707
201608170851,6,77,71,0,0,2016081708
201608170951,3,77,70,0,0,2016081709
201608171051,8,77,70,0,0,2016081710
201608171151,6,77,71,0,0,2016081711
201608171240,9,78,69,NA,0,2016081712
201608171251,0,78,68,0,0,2016081712
201608171302,9,78,67,NA,0,2016081713
201608171351,8,79,64,0,0,2016081713
201608171451,5,80,62,0,0,2016081714
201608171551,7,82,62,0,0,2016081715
201608171651,11,82,61,0,0,2016081716
201608171751,7,85,62,0,0,2016081717
201608171851,7,85,63,0,0,2016081718
201608171951,10,85,62,0,0,2016081719
201608172051,5,82,64,0,0,2016081720
201608172151,6,82,63,0,0,2016081721
201608172251,3,83,61,0,0,2016081722
201608172351,7,81,63,0,0,2016081723
201608180051,0,81,63,0,0,2016081800
201608180151,0,81,63,0,0,2016081801
201608180251,5,80,63,0,0,2016081802
201608180351,3,80,63,0,0,2016081803
201608180451,3,79,63,0,0,2016081804
201608180459,NA,NA,NA,NA,0,2016081804
201608180551,0,78,62,0,0,2016081805
201608180651,0,78,64,0,0,2016081806
201608180751,0,78,64,0,0,2016081807
201608180851,3,73,67,0.03,0,2016081808
201608180951,0,73,70,0,0,2016081809
201608181051,6,72,68,0,0,2016081810
201608181151,3,73,67,0,0,2016081811
201608181251,5,76,64,0,0,2016081812
201608181351,5,76,67,0,0,2016081813
201608181451,6,78,65,0,0,2016081814
201608181551,0,79,65,0,0,2016081815
201608181651,0,81,66,0,0,2016081816
201608181751,0,81,67,0,0,2016081817
201608181851,3,81,67,0,0,2016081818
201608181951,3,84,65,0,0,2016081819
201608182051,3,83,66,0,0,2016081820
201608182151,0,83,65,0,0,2016081821
201608182251,0,83,67,0,0,2016081822
201608182351,0,81,63,0,0,2016081823
201608190051,0,81,64,0,0,2016081900
201608190151,0,79,68,0,0,2016081901
201608190251,0,79,67,0,0,2016081902
201608190351,0,78,69,0,0,2016081903
201608190451,0,77,68,0,0,2016081904
201608190459,NA,NA,NA,NA,0,2016081904
201608190551,0,77,67,0,0,2016081905
201608190651,0,77,67,0,0,2016081906
201608190751,0,75,68,0,0,2016081907
201608190851,0,75,68,0,0,2016081908
201608190951,0,75,67,0,0,2016081909
201608191051,0,75,67,0,0,2016081910
201608191151,5,76,68,0,0,2016081911
201608191251,5,77,67,0,0,2016081912
201608191351,3,79,66,0,0,2016081913
201608191451,6,81,66,0,0,2016081914
201608191551,0,83,67,0,0,2016081915
201608191651,5,84,67,0,0,2016081916
201608191751,0,87,66,0,0,2016081917
201608191851,0,87,66,0,0,2016081918
201608191951,5,85,65,0,0,2016081919
201608192051,5,86,64,0,0,2016081920
201608192151,7,85,65,0,0,2016081921
201608192251,3,82,68,0,0,2016081922
201608192351,3,81,67,0,0,2016081923
201608200051,3,79,67,0,0,2016082000
201608200151,0,76,71,0.01,0,2016082001
201608200251,3,77,70,0,0,2016082002
201608200351,0,77,69,0,0,2016082003
201608200451,0,77,70,0,0,2016082004
201608200459,NA,NA,NA,NA,0,2016082004
201608200551,0,76,69,0,0,2016082005
201608200651,3,75,69,0,0,2016082006
201608200751,3,73,70,0,0,2016082007
201608200851,5,74,69,0,0,2016082008
201608200951,3,75,69,0,0,2016082009
201608201051,6,74,69,0,0,2016082010
201608201151,5,76,70,0,0,2016082011
201608201251,6,78,70,0,0,2016082012
201608201351,6,80,68,0,0,2016082013
201608201451,7,83,67,0,0,2016082014
201608201551,0,81,67,0,0,2016082015
201608201628,9,76,69,0,0,2016082016
201608201636,11,72,69,0.18,0,2016082016
201608201651,6,72,69,0.5,0,2016082016
201608201654,6,72,70,0.01,0,2016082016
201608201732,5,71,69,0.19,0,2016082017
201608201748,0,70,68,NA,0,2016082017
201608201749,0,70,68,0.32,0,2016082017
201608201756,3,73,71,0,0,2016082017
201608201851,6,75,71,0,0,2016082018
201608201951,8,79,70,0,0,2016082019
201608202051,9,80,69,0,0,2016082020
201608202151,8,79,69,0,0,2016082021
201608202251,6,78,68,0,0,2016082022
201608202351,5,77,68,0,0,2016082023
201608210049,3,77,68,NA,0,2016082100
201608210051,0,77,68,0,0,2016082100
201608210102,5,77,68,NA,0,2016082101
201608210151,3,77,69,0,0,2016082101
201608210249,3,77,70,NA,0,2016082102
201608210251,3,76,69,0,0,2016082102
201608210351,6,77,69,0,0,2016082103
201608210406,7,77,69,NA,0,2016082104
201608210451,0,76,69,0,0,2016082104
201608210459,NA,NA,NA,NA,0,2016082104
201608210551,5,76,69,0,0,2016082105
201608210651,0,76,70,0,0,2016082106
201608210723,3,76,70,NA,0,2016082107
201608210751,3,76,70,0,0,2016082107
201608210812,3,76,71,NA,0,2016082108
201608210851,6,77,71,0,0,2016082108
201608210951,3,77,71,0,0,2016082109
201608211019,NA,76,71,NA,0,2016082110
201608211051,5,76,69,0,0,2016082110
201608211115,0,77,70,NA,0,2016082111
201608211151,0,77,72,0,0,2016082111
201608211223,NA,76,72,NA,0,2016082112
201608211240,0,74,72,0.18,0,2016082112
201608211249,3,75,73,NA,0,2016082112
201608211251,0,75,73,0.22,0,2016082112
201608211301,0,76,74,NA,0,2016082113
201608211328,3,76,74,NA,0,2016082113
201608211349,0,79,73,NA,0,2016082113
201608211351,0,78,74,0,0,2016082113
201608211409,0,77,74,NA,0,2016082114
201608211416,NA,78,74,NA,0,2016082114
201608211424,8,79,73,NA,0,2016082114
201608211449,5,79,73,NA,0,2016082114
201608211451,5,78,73,0,0,2016082114
201608211504,3,79,72,NA,0,2016082115
201608211551,9,82,69,0,0,2016082115
201608211651,6,84,68,0,0,2016082116
201608211751,3,85,68,0,0,2016082117
201608211851,7,82,66,0,0,2016082118
201608211951,5,80,69,0,0,2016082119
201608212051,NA,80,71,0,0,2016082120
201608212151,5,78,72,0,0,2016082121
201608212218,3,77,73,0.02,0,2016082122
201608212246,0,75,73,0.05,0,2016082122
201608212251,5,75,72,0.05,0,2016082122
201608212310,3,74,72,0.01,0,2016082123
201608212317,6,74,72,0.02,0,2016082123
201608212335,3,75,73,0.03,0,2016082123
201608212347,NA,75,73,NA,0,2016082123
201608212351,6,76,74,0.04,0,2016082123
201608220029,6,76,74,0.01,0,2016082200
201608220051,3,76,74,0,0,2016082200
201608220151,6,75,73,0,0,2016082201
201608220251,6,75,73,0,0,2016082202
201608220312,5,76,73,NA,0,2016082203
201608220341,6,75,72,NA,0,2016082203
201608220351,6,75,71,0,0,2016082203
201608220451,5,74,67,0,0,2016082204
201608220459,NA,NA,NA,NA,0,2016082204
201608220551,8,73,65,0,0,2016082205
201608220651,7,72,63,0,0,2016082206
201608220751,5,71,62,0,0,2016082207
201608220851,5,70,62,0,0,2016082208
201608220951,5,69,61,0,0,2016082209
201608221051,6,69,61,0,0,2016082210
201608221151,3,69,59,0,0,2016082211
201608221251,6,71,57,0,0,2016082212
201608221351,7,72,55,0,0,2016082213
201608221451,9,74,56,0,0,2016082214
201608221551,9,76,54,0,0,2016082215
201608221651,6,77,55,0,0,2016082216
201608221751,7,77,53,0,0,2016082217
201608221851,9,77,53,0,0,2016082218
201608221951,5,76,52,0,0,2016082219
201608222051,6,76,51,0,0,2016082220
201608222151,NA,76,49,0,0,2016082221
201608222251,5,74,48,0,0,2016082222
201608222351,9,73,47,0,0,2016082223
201608230051,3,71,47,0,0,2016082300
201608230151,5,70,47,0,0,2016082301
201608230251,5,69,46,0,0,2016082302
201608230351,3,68,46,0,0,2016082303
201608230451,0,65,49,0,0,2016082304
201608230459,NA,NA,NA,NA,0,2016082304
201608230551,3,65,48,0,0,2016082305
201608230651,3,64,48,0,0,2016082306
201608230751,0,64,50,0,0,2016082307
201608230851,3,62,52,0,0,2016082308
201608230951,0,63,52,0,0,2016082309
201608231051,6,64,49,0,0,2016082310
201608231151,3,65,49,0,0,2016082311
201608231251,3,67,50,0,0,2016082312
201608231351,NA,70,50,0,0,2016082313
201608231451,5,74,49,0,0,2016082314
201608231551,0,77,49,0,0,2016082315
201608231651,0,79,54,0,0,2016082316
201608231751,0,80,52,0,0,2016082317
201608231851,3,80,51,0,0,2016082318
201608231951,0,80,52,0,0,2016082319
201608232051,3,80,55,0,0,2016082320
201608232151,0,79,55,0,0,2016082321
201608232251,0,77,56,0,0,2016082322
201608232351,0,76,55,0,0,2016082323
201608240051,0,75,56,0,0,2016082400
201608240152,3,75,55,0,0,2016082401
201608240251,3,75,56,0,0,2016082402
201608240351,0,72,58,0,0,2016082403
201608240451,3,71,58,0,0,2016082404
201608240459,NA,NA,NA,NA,0,2016082404
201608240651,3,70,57,NA,0,2016082406
201608240751,0,69,57,NA,0,2016082407
201608240851,0,68,58,NA,0,2016082408
201608240951,3,68,58,NA,0,2016082409
201608241051,5,68,58,NA,0,2016082410
201608241151,5,70,59,NA,0,2016082411
201608241251,3,73,59,NA,0,2016082412
201608241351,3,75,60,NA,0,2016082413
201608241451,0,80,60,NA,0,2016082414
201608241551,6,83,59,NA,0,2016082415
201608241651,3,85,58,NA,0,2016082416
201608241751,0,86,59,NA,0,2016082417
201608241851,NA,88,55,NA,0,2016082418
201608241951,NA,86,59,NA,0,2016082419
201608242051,NA,84,63,NA,0,2016082420
201608242151,NA,84,61,NA,0,2016082421
201608242251,NA,82,63,NA,0,2016082422
201608242351,NA,81,63,NA,0,2016082423
201608250051,NA,79,64,NA,0,2016082500
201608250151,NA,77,63,NA,0,2016082501
201608250251,NA,77,63,NA,0,2016082502
201608250351,NA,75,61,NA,0,2016082503
201608250451,NA,75,61,NA,0,2016082504
